Date,Hour,Minute,Lux,Float time value,Label
09/04/2023,1,40,12356.76,1.67,-1
09/04/2023,1,30,11256.45,1.5,-1
12/04/2023,1,30,25.45,1.5,-1
13/04/2023,1,30,12225.45,1.5,-1
09/04/2023,1,30,11256.45,1.5,-1
09/04/2023,1,20,14234.77,1.33,-1
12/04/2023,1,20,6724.54,1.33,-1
12/04/2023,1,20,16724.54,1.33,-1
12/04/2023,1,20,16724.54,1.33,-1
12/04/2023,1,20,16724.54,1.33,-1
09/04/2023,1,20,14234.77,1.33,-1
09/04/2023,1,10,5234.67,1.17,-1
12/04/2023,1,10,23.54,1.17,-1
13/04/2023,1,10,23.52,1.17,-1
14/04/2023,1,10,13.14,1.17,-1
15/04/2023,1,10,3.54,1.17,-1
16/04/2023,1,10,5.11,1.17,-1
14/04/2023,1,10,13.14,1.17,-1
15/04/2023,1,10,3.54,1.17,-1
15/04/2023,1,10,3.54,1.17,-1
16/04/2023,1,10,5.11,1.17,-1
12/04/2023,1,10,23.54,1.17,-1
12/04/2023,1,10,23.54,1.17,-1
09/04/2023,1,0,4234.55,1,-1
12/04/2023,1,0,23.1,1,-1
13/04/2023,1,0,19932.1,1,-1
14/04/2023,1,0,13.3,1,-1
15/04/2023,1,0,1913.19,1,-1
16/04/2023,1,0,23.1,1,-1
09/04/2023,1,0,4234.55,1,-1
09/04/2023,0,50,13455.6,0.83,-1
12/04/2023,0,50,12.91,0.83,-1
13/04/2023,0,50,10.11,0.83,-1
14/04/2023,0,50,20.13,0.83,-1
15/04/2023,0,50,22.91,0.83,-1
16/04/2023,0,50,12222.91,0.83,-1
09/04/2023,0,40,12332.33,0.67,-1
12/04/2023,0,40,8098.12,0.67,-1
13/04/2023,0,40,2922.34,0.67,-1
14/04/2023,0,40,5422.21,0.67,-1
15/04/2023,0,40,8342.34,0.67,-1
16/04/2023,0,40,8765.32,0.67,-1
14/04/2023,0,40,5422.21,0.67,-1
16/04/2023,0,40,8765.32,0.67,-1
14/04/2023,0,40,5422.21,0.67,-1
13/04/2023,0,40,2922.34,0.67,-1
14/04/2023,0,40,5422.21,0.67,-1
16/04/2023,0,40,8765.32,0.67,-1
09/04/2023,0,40,12332.33,0.67,-1
09/04/2023,0,40,12332.33,0.67,-1
09/04/2023,0,30,11220.25,0.5,-1
12/04/2023,0,30,7622.23,0.5,-1
13/04/2023,0,30,1122.23,0.5,-1
14/04/2023,0,30,14521.14,0.5,-1
15/04/2023,0,30,3342.43,0.5,-1
16/04/2023,0,30,7622.23,0.5,-1
21/04/2023,0,30,15432.2,0.5,-1
13/04/2023,0,30,1122.23,0.5,-1
13/04/2023,0,30,1122.23,0.5,-1
09/04/2023,0,30,11220.25,0.5,-1
09/04/2023,0,30,11220.25,0.5,-1
14/04/2023,0,30,14521.14,0.5,-1
09/04/2023,0,20,10020.33,0.33,-1
12/04/2023,0,20,1622.45,0.33,-1
13/04/2023,0,20,3432.11,0.33,-1
14/04/2023,0,20,2352.15,0.33,-1
15/04/2023,0,20,2222.45,0.33,-1
16/04/2023,0,20,6522.12,0.33,-1
09/04/2023,0,20,10020.33,0.33,-1
14/04/2023,0,20,2352.15,0.33,-1
15/04/2023,0,20,2222.45,0.33,-1
09/04/2023,0,20,10020.33,0.33,-1
13/04/2023,0,20,3432.11,0.33,-1
12/04/2023,0,20,1622.45,0.33,-1
15/04/2023,0,20,2222.45,0.33,-1
09/04/2023,0,10,360.14,0.17,-1
12/04/2023,0,10,6521.42,0.17,-1
13/04/2023,0,10,4531.44,0.17,-1
14/04/2023,0,10,3421.11,0.17,-1
15/04/2023,0,10,6521.44,0.17,-1
16/04/2023,0,10,6521.44,0.17,-1
20/04/2023,0,10,16534.56,0.17,-1
15/04/2023,0,10,6521.44,0.17,-1
15/04/2023,0,10,6521.44,0.17,-1
16/04/2023,0,10,6521.44,0.17,-1
16/04/2023,0,10,6521.44,0.17,-1
09/04/2023,0,0,200.44,0,-1
12/04/2023,0,0,5220.33,0,-1
13/04/2023,0,0,1541.32,0,-1
14/04/2023,0,0,13420.11,0,-1
15/04/2023,0,0,19934.33,0,-1
16/04/2023,0,0,6782.4,0,-1
19/04/2023,0,0,17665.5,0,-1
13/04/2023,0,0,1541.32,0,-1
09/04/2023,0,0,200.44,0,-1
12/04/2023,0,0,5220.33,0,-1
15/04/2023,0,0,19934.33,0,-1
12/04/2023,0,0,5220.33,0,-1
19/04/2023,0,0,17665.5,0,-1
19/04/2023,0,0,17665.5,0,-1
15/04/2023,0,0,19934.33,0,-1
